Recording_ID,Latitude,Longitude,Source,Species,Recordist,Date
55983921,43.3197979,-70.7532352,ML,Eastern Towhee,andrew aldrich,4/23/2017
56151551,43.3940482,-70.6263399,ML,Eastern Towhee,Josh Fecteau,4/28/2017
56465081,41.480261,-71.5635842,ML,Eastern Towhee,Luis Mendes,4/27/2017
56466251,41.4688915,-71.5796614,ML,Eastern Towhee,Luis Mendes,4/27/2017
56666781,39.5348286,-75.5861521,ML,Eastern Towhee,Ted Floyd,4/29/2017
56695771,41.7770083,-86.6639918,ML,Eastern Towhee,Robert Bochenek,4/22/2017
56760261,42.3483635,-76.1646831,ML,Eastern Towhee,David McCartt,4/30/2017
57164991,45.8785702,-72.1454626,ML,Eastern Towhee,Stéphane Therrien,5/7/2017
57504621,28.5436638,-80.8965397,ML,Eastern Towhee,David Simpson,5/9/2017
57524461,42.6024966,-76.5457431,ML,Eastern Towhee,Jay McGowan,5/9/2017
57662541,27.6252259,-81.8089199,ML,Eastern Towhee,Patrick J. Blake,5/9/2017
57666161,42.800998,-86.206407,ML,Eastern Towhee,Eric Gustafson,7/15/2016
57733221,44.0863941,-89.9062943,ML,Eastern Towhee,Ashley Olah,6/2/2016
58184861,40.3308426,-74.9402332,ML,Eastern Towhee,John Roosenberg,5/14/2017
58185561,41.5528395,-70.6403732,ML,Eastern Towhee,Mike Schanbacher,5/21/2013
58228041,42.5354174,-85.3018341,ML,Eastern Towhee,Douglas Klein,5/15/2017
58357671,32.5481155,-80.2504921,ML,Eastern Towhee,Carl Miller,5/14/2017
58488761,35.8893402,-78.6553067,ML,Eastern Towhee,LynnErla Beegle,5/18/2017
58589131,39.9591784,-75.4505553,ML,Eastern Towhee,David Eberly,5/18/2017
58903891,37.462891,-77.9100446,ML,Eastern Towhee,Darrell Peterson,5/21/2017
58949971,42.2062945,-70.8417813,ML,Eastern Towhee,Jeffrey Offermann,5/21/2017
58990841,43.3940482,-70.6263399,ML,Eastern Towhee,Doug Hitchcox,5/20/2017
59157721,42.3483635,-76.1646831,ML,Eastern Towhee,David McCartt,5/24/2017
59359481,28.6816,-80.6515,ML,Eastern Towhee,Paul Marvin,5/26/2017
59440571,41.4688915,-71.5796614,ML,Eastern Towhee,Luis Mendes,5/19/2017
59867211,42.4370932,-76.3057271,ML,Eastern Towhee,Tayler Brooks,5/31/2017
59880871,44.8554802,-92.7749723,ML,Eastern Towhee,John P Richardson,5/31/2017
59912851,40.0825987,-76.8834025,ML,Eastern Towhee,Dean Newhouse,5/29/2017
60038641,42.2831722,-76.6559494,ML,Eastern Towhee,Fabricio Gorleri,6/2/2017
60047571,41.8861766,-89.3476868,ML,Eastern Towhee,Daryl Coldren,6/1/2017
60109911,28.6690476,-81.56128,ML,Eastern Towhee,Gary Leavens,6/3/2017
60235871,43.6650156,-87.7197361,ML,Eastern Towhee,Brandon Prim,6/4/2017
60248461,41.4684895,-90.8813095,ML,Eastern Towhee,Brad Dawson,6/21/2015
60278701,42.7639008,-70.8022995,ML,Eastern Towhee,Griffin Richards,6/4/2017
60445831,43.2547052,-81.8364716,ML,Eastern Towhee,Frank King,6/5/2017
60621731,42.3483635,-76.1646831,ML,Eastern Towhee,David McCartt,6/9/2017
60782391,44.0575764,-77.5360537,ML,Eastern Towhee,David Bree,6/10/2017
60801891,41.4933828,-96.064841,ML,Eastern Towhee,Brad Walker,5/19/2017
60903031,41.377223,-76.891622,ML,Eastern Towhee,David Brown,6/12/2017
60916371,42.5426153,-76.7982316,ML,Eastern Towhee,David McQuade,6/12/2017
60918291,42.5426153,-76.7982316,ML,Eastern Towhee,Tawnie Olson,6/12/2017
60991161,42.544628,-76.799615,ML,Eastern Towhee,Glen Chapman,6/12/2017
61155801,32.8567884,-83.6692894,ML,Eastern Towhee,Jim Ferrari,6/13/2017
61289131,39.5643126,-79.2775154,ML,Eastern Towhee,Alex Wiebe,6/16/2017
61520021,42.2831722,-76.6559494,ML,Eastern Towhee,Fabricio Gorleri,6/18/2017
61549051,42.2831722,-76.6559494,ML,Eastern Towhee,Dave Slager,6/18/2017
61670521,30.369691,-84.626629,ML,Eastern Towhee,David Simpson,5/30/2017
61673191,42.2831722,-76.6559494,ML,Eastern Towhee,Ramit Singal,6/18/2017
61678031,30.305788,-84.674941,ML,Eastern Towhee,David Simpson,6/2/2017
61765651,40.7138227,-74.463013,ML,Eastern Towhee,Jeff Ellerbusch,6/16/2017
61828111,42.2831722,-76.6559494,ML,Eastern Towhee,John van Dort,6/18/2017
61889411,42.3336915,-76.6796165,ML,Eastern Towhee,Brad Walker,6/25/2017
61930351,42.5426153,-76.7982316,ML,Eastern Towhee,Jay McGowan,6/12/2017
61983501,44.130149,-69.648082,ML,Eastern Towhee,Jeff Wells,6/25/2017
62164551,44.7664375,-76.2377,ML,Eastern Towhee,Ben Ivany,6/27/2017
62193441,42.6024966,-76.5457431,ML,Eastern Towhee,Jay McGowan,6/25/2017
62253931,41.5203372,-86.6074988,ML,Eastern Towhee,Eric Michael,6/26/2017
62446531,35.9472,-83.6897,ML,Eastern Towhee,John O'Barr,7/2/2017
62503611,42.2831722,-76.6559494,ML,Eastern Towhee,Guillermo Funes,6/18/2017
62631451,42.589142,-75.7011773,ML,Eastern Towhee,Jay McGowan,7/4/2017
62733591,35.9511223,-84.2392109,ML,Eastern Towhee,Colin Sumrall,7/6/2017
62859181,35.1471875,-79.3689895,ML,Eastern Towhee,Mike Stewart,7/8/2017
62882631,42.3844603,-83.8430309,ML,Eastern Towhee,Bob Bethune,7/8/2017
62946201,32.8567884,-83.6692894,ML,Eastern Towhee,Jim Ferrari,7/2/2017
62962281,34.833215,-89.4699955,ML,Eastern Towhee,Hal Mitchell,7/8/2017
63010481,42.4823751,-84.0565045,ML,Eastern Towhee,Bob Bethune,5/17/2017
63020481,42.485662,-84.060066,ML,Eastern Towhee,Bob Bethune,5/17/2017
63331241,43.40066,-70.62553,ML,Eastern Towhee,Glenn Hodgkins,7/14/2017
63378151,35.9511223,-84.2392109,ML,Eastern Towhee,Colin Sumrall,7/15/2017
63393481,28.8150937,-81.183755,ML,Eastern Towhee,Graham Williams,7/15/2017
63517301,44.7074012,-92.8238404,ML,Eastern Towhee,Justin Watts,6/18/2016
63543361,41.2132356,-89.3230426,ML,Eastern Towhee,Jon G.,7/16/2017
63558701,25.3985091,-80.6554395,ML,Eastern Towhee,David Simpson,7/15/2017
63568551,37.287,-82.2961,ML,Eastern Towhee,Kelly Krechmer,6/30/2017
63611061,41.4688915,-71.5796614,ML,Eastern Towhee,Luis Mendes,7/6/2017
63631291,40.471743,-74.5586,ML,Eastern Towhee,Jeff Ellerbusch,7/15/2017
63632541,30.6845734,-83.9879036,ML,Eastern Towhee,Daphne Asbell,7/16/2017
63709721,37.2377642,-82.4586797,ML,Eastern Towhee,Kelly Krechmer,7/18/2017
63781711,28.8150937,-81.183755,ML,Eastern Towhee,Graham Williams,7/16/2017
63953731,34.7056698,-86.6003752,ML,Eastern Towhee,Charles Boley,7/21/2017
63955661,41.3790219,-88.1230116,ML,Eastern Towhee,Jon G.,7/21/2017
64022211,44.5644252,-71.5605076,ML,Eastern Towhee,Craig Provost,7/22/2017
64084661,35.9681599,-78.9675164,ML,Eastern Towhee,Kent Fiala,7/23/2017
64133941,41.7614795,-74.8026359,ML,Eastern Towhee,Natasza Fontaine,7/23/2017
64226671,41.4577963,-71.5976,ML,Eastern Towhee,Luis Mendes,7/20/2017
64234111,44.6736886,-67.8524369,ML,Eastern Towhee,Frank Marenghi,7/15/2017
64355391,42.4521799,-71.1098195,ML,Eastern Towhee,Linda Ireland,7/25/2017
64361851,42.4957701,-83.7335873,ML,Eastern Towhee,Robert Bochenek,7/8/2017
64458531,27.6313219,-82.2374572,ML,Eastern Towhee,Bo Fethe,7/26/2017
64514371,42.7411003,-70.7965012,ML,Eastern Towhee,Laura Gooch,6/8/2017
64556001,28.694804,-80.7158715,ML,Eastern Towhee,Paul Marvin,7/28/2017
64584911,42.4954842,-76.7871188,ML,Eastern Towhee,Joshua Snodgrass,7/13/2017
64722501,41.8825315,-69.995712,ML,Eastern Towhee,Margi Haas,7/25/2017
64843981,33.9054708,-84.3736053,ML,Eastern Towhee,Eric Cormier,1/27/2015
65089991,44.3226325,-69.7954041,ML,Eastern Towhee,Glenn Hodgkins,8/3/2017
65273161,28.6690476,-81.56128,ML,Eastern Towhee,Paul Marvin,8/5/2017
65597921,41.3005077,-74.0258789,ML,Eastern Towhee,Nicholas Comparato,7/19/2017
65604501,32.8567884,-83.6692894,ML,Eastern Towhee,Jim Ferrari,8/8/2017
65926681,35.9511223,-84.2392109,ML,Eastern Towhee,Colin Sumrall,8/12/2017
66038211,35.9563584,-88.9985061,ML,Eastern Towhee,Mark Greene,8/9/2017
66142591,38.0100645,-94.0720497,ML,Eastern Towhee,David Blevins,8/15/2017
66702881,37.5595476,-89.5494747,ML,Eastern Towhee,Leon Book,8/20/2017
67319261,41.4452871,-95.9433546,ML,Eastern Towhee,Brad Walker,5/20/2017
67365551,32.8415559,-83.6803722,ML,Eastern Towhee,Anne Armstrong,8/29/2017
70934041,37.5076,-79.5236,ML,Eastern Towhee,Darrell Peterson,5/9/2014
71621971,32.8312432,-83.6487436,ML,Eastern Towhee,Anne Armstrong,10/12/2017
71773911,37.5076,-79.5236,ML,Eastern Towhee,Darrell Peterson,5/14/2013
73992331,38.8956423,-78.1501079,ML,Eastern Towhee,Gregory Budney,4/30/2017
74003161,38.8956423,-78.1501079,ML,Eastern Towhee,Gregory Budney,5/7/2017
76939751,40.5250873,-74.4329944,ML,Eastern Towhee,John Beetham,4/26/2014
84099781,42.2200481,-88.5778928,ML,Eastern Towhee,Jeff Aufmann,5/24/2016
84448461,39.8206009,-75.7217216,ML,Eastern Towhee,Brian Henderson,5/27/2012
85678331,27.9123525,-81.1302567,ML,Eastern Towhee,Laura Gooch,5/12/2015
85717331,30.342571,-83.942904,ML,Eastern Towhee,Daphne Asbell,2/11/2018
86010821,30.2230167,-84.9068538,ML,Eastern Towhee,Laura Gooch,5/17/2015
86474281,35.9511223,-84.2392109,ML,Eastern Towhee,Colin Sumrall,2/18/2018
86492551,40.740429,-82.3618841,ML,Eastern Towhee,Brad Imhoff,2/18/2018
86545501,28.6715086,-81.5601252,ML,Eastern Towhee,Gary Leavens,2/18/2018
86680271,35.105192,-81.2694073,ML,Eastern Towhee,Steven Biggers,2/19/2018
86909861,40.1740598,-75.4230148,ML,Eastern Towhee,Brian Henderson,4/22/2014
87433121,35.9511223,-84.2392109,ML,Eastern Towhee,Colin Sumrall,2/25/2018
87530331,45.2469775,-81.6120318,ML,Eastern Towhee,Quinten Wiegersma,5/27/2017
87953581,35.7096008,-82.6052141,ML,Eastern Towhee,Steve Semanchuk,3/1/2018
88761321,38.645394,-86.877809,ML,Eastern Towhee,Grant Burcham,3/3/2018
89606561,35.9563584,-88.9985061,ML,Eastern Towhee,Mark Greene,3/2/2018
89757641,34.8353813,-76.786682,ML,Eastern Towhee,Martin Wall,3/9/2018
90419131,40.099119,-85.2840047,ML,Eastern Towhee,Garrett MacDonald,3/18/2018
90427701,41.0341837,-96.3152504,ML,Eastern Towhee,Daniel Leger,4/29/1997
90485931,33.360875,-84.582827,ML,Eastern Towhee,Patty McLean,3/18/2018
90519101,39.8751,-86.3037,ML,Eastern Towhee,Ryan Sanderson,3/19/2018
91579961,41.4994349,-71.2529254,ML,Eastern Towhee,Matthew Schenck,3/27/2018
92184031,35.7213955,-82.6674414,ML,Eastern Towhee,Miles  Buddy,3/31/2018
92203321,32.8388,-83.6077,ML,Eastern Towhee,Jim Ferrari,3/30/2018
92218931,39.7623667,-82.8527069,ML,Eastern Towhee,Jeffrey Roth,3/31/2018
93059801,37.5655687,-84.2887153,ML,Eastern Towhee,John Abrams,4/5/2018
93319781,42.242875,-88.22187,ML,Eastern Towhee,Jeff Aufmann,4/7/2018
93464831,37.5544274,-84.2409056,ML,Eastern Towhee,John Abrams,4/8/2018
93686221,35.105192,-81.2694073,ML,Eastern Towhee,Steven Biggers,4/9/2018
94100761,40.9909126,-96.2135947,ML,Eastern Towhee,Daniel Leger,6/6/1997
94145011,40.4930649,-74.4176906,ML,Eastern Towhee,John Beetham,4/12/2018
94157631,43.4922833,-80.4854967,ML,Eastern Towhee,Kellie Superina,10/4/2013
94225031,41.7143127,-88.1139511,ML,Eastern Towhee,Davida Kalina,4/11/2018
94263101,39.0279189,-77.5998795,ML,Eastern Towhee,Bryan Henson,4/13/2018
94581281,40.3408811,-74.7832237,ML,Eastern Towhee,Mark Witmer,4/14/2018
94649411,33.4603813,-82.0131039,ML,Eastern Towhee,Liam Wolff,4/15/2018
94720261,39.2420852,-74.876593,ML,Eastern Towhee,Samuel Paul Galick,4/14/2018
94999831,42.3174317,-72.6502705,ML,Eastern Towhee,Mary McKitrick,4/17/2018
95449881,39.2170268,-76.9091892,ML,Eastern Towhee,John Harris,3/13/2018
95697391,42.3912939,-84.054594,ML,Eastern Towhee,Heidi Swanson,4/21/2018
95707301,41.0998684,-73.851099,ML,Eastern Towhee,valerie heemstra,4/21/2018
95757311,39.016926,-77.176537,ML,Eastern Towhee,Max Wilson,4/20/2018
95786111,38.0486211,-90.5790889,ML,Eastern Towhee,Kathleen Wann,4/21/2018
95961161,39.9591784,-75.4505553,ML,Eastern Towhee,David Eberly,4/22/2018
95999491,34.0208928,-78.0637729,ML,Eastern Towhee,LynnErla Beegle,4/22/2018
96007211,39.871606,-86.0251808,ML,Eastern Towhee,Ryan Sanderson,4/22/2018
96080191,41.4994349,-71.2529254,ML,Eastern Towhee,Matthew Schenck,4/23/2018
96090311,33.1479624,-83.7534984,ML,Eastern Towhee,Jim Ferrari,4/21/2018
96129571,35.928853,-78.558953,ML,Eastern Towhee,Brian Murphy,4/23/2018
96249851,35.9902309,-88.878548,ML,Eastern Towhee,Mark Greene,4/19/2018
96297491,40.7377192,-80.0388765,ML,Eastern Towhee,Clark Teeman,4/25/2016
96300341,40.7460974,-80.0270426,ML,Eastern Towhee,Clark Teeman,4/20/2018
96405501,41.10804,-73.8378825,ML,Eastern Towhee,valerie heemstra,4/24/2018
96430531,44.2210917,-76.6150475,ML,Eastern Towhee,Dianne Croteau- Richard Brault,4/25/2018
96433421,44.3226325,-69.7954041,ML,Eastern Towhee,Margaret Viens,4/25/2018
96586951,36.672127,-75.915661,ML,Eastern Towhee,Karen & Tom Beatty,4/26/2018
96743641,42.3033073,-72.3318521,ML,Eastern Towhee,Larry Therrien,4/27/2018
96927191,42.288961,-88.6005306,ML,Eastern Towhee,Jeff Aufmann,4/28/2018
96986401,42.3071812,-83.6386585,ML,Eastern Towhee,Norka Saldana,4/28/2018
97037731,39.7384247,-77.2546296,ML,Eastern Towhee,Callan Murphy,4/28/2018
97102811,32.9199438,-92.7474403,ML,Eastern Towhee,John Dillon,4/28/2018
97125241,32.6882043,-85.7397224,ML,Eastern Towhee,James (Jim) Holmes,4/29/2018
97468121,41.090823,-74.176156,ML,Eastern Towhee,Kriss Replogle,5/1/2018
97589071,39.2040585,-77.2032237,ML,Eastern Towhee,Brenton Reyner,5/1/2018
97666931,36.0849161,-79.8632884,ML,Eastern Towhee,Nate Swick,5/2/2018
97707521,44.014793,-93.2786465,ML,Eastern Towhee,Paul Suchanek,5/2/2018
97747131,39.8062942,-82.7593231,ML,Eastern Towhee,Jeffrey Roth,5/1/2018
97797831,42.8596711,-71.5057182,ML,Eastern Towhee,Molly Jacobson,4/28/2018
98076491,39.997753,-82.0826072,ML,Eastern Towhee,Chris Crook,5/3/2018
98116491,43.6730065,-73.3117638,ML,Eastern Towhee,Roy Pilcher,5/4/2018
98241981,35.669935,-82.442093,ML,Eastern Towhee,Miles  Buddy,5/5/2018
98250111,36.1470008,-82.0491397,ML,Eastern Towhee,robert bowker,5/5/2018
98270871,40.4364386,-74.2663592,ML,Eastern Towhee,John Beetham,5/5/2018
98319211,41.4994349,-71.2529254,ML,Eastern Towhee,Gary Leavens,5/5/2018
98503571,40.8044899,-73.1562702,ML,Eastern Towhee,CLI Birding,5/3/2018
98682621,33.6947982,-84.3118715,ML,Eastern Towhee,Darrell Peterson,5/4/2018
98972091,43.5882676,-79.6155488,ML,Eastern Towhee,Dennis  Dirigal,5/7/2018
99034251,42.052019,-73.356508,ML,Eastern Towhee,Glenn Seeholzer,5/5/2018
99127241,44.3226325,-69.7954041,ML,Eastern Towhee,Glenn Hodgkins,5/8/2018
99137841,41.3662378,-92.9900622,ML,Eastern Towhee,Jay Gilliam,4/20/2018
99139231,41.2924093,-74.0789038,ML,Eastern Towhee,Louis DeMarco,5/5/2018
99214341,39.016844,-84.45731,ML,Eastern Towhee,William Hull,4/2/2018
99226011,43.4569605,-73.1618786,ML,Eastern Towhee,G & B,5/9/2018
99293211,39.4733054,-76.9837332,ML,Eastern Towhee,Forrest Baublitz,5/9/2018
99522591,41.013843,-93.4812927,ML,Eastern Towhee,Jay Gilliam,5/10/2018
99588261,43.9245761,-76.9749355,ML,Eastern Towhee,Tom Wheatley,5/10/2018
99750161,35.9511223,-84.2392109,ML,Eastern Towhee,Colin Sumrall,5/12/2018
99761661,45.3902529,-76.068821,ML,Eastern Towhee,Gregory Zbitnew,5/12/2018
99980141,34.0459746,-84.2824745,ML,Eastern Towhee,Teresa Mawhinney,5/12/2018
100028801,42.0265032,-91.7265594,ML,Eastern Towhee,Bill Tollefson,5/10/2018
100089001,40.7460974,-80.0270426,ML,Eastern Towhee,Clark Teeman,5/11/2018
100191261,30.52133,-81.66876,ML,Eastern Towhee,Marie Chappell,5/5/2018
100255031,40.059476,-76.445849,ML,Eastern Towhee,Emily Broich,5/14/2018
100379981,41.6806368,-71.3021922,ML,Eastern Towhee,Luis Mendes,5/14/2018
100446841,35.8893402,-78.6553067,ML,Eastern Towhee,LynnErla Beegle,5/15/2018
100473061,40.9876733,-93.5094452,ML,Eastern Towhee,Jay Gilliam,5/15/2018
100538561,35.160573,-82.4427795,ML,Eastern Towhee,Gary Harbour,5/16/2018
100780811,45.1008833,-74.1973731,ML,Eastern Towhee,Jonathan Gagnon,5/14/2018
100834691,28.6460579,-80.6774851,ML,Eastern Towhee,Audrey Whitlock,5/18/2018
100882011,30.402437,-84.063233,ML,Eastern Towhee,Daphne Asbell,5/18/2018
101136871,35.9511223,-84.2392109,ML,Eastern Towhee,Colin Sumrall,5/20/2018
101161901,44.5294182,-92.347388,ML,Eastern Towhee,Dana Sterner,5/12/2018
101227271,44.1017468,-76.0739772,ML,Eastern Towhee,Daniel Miller,5/20/2018
101230551,43.857616,-72.5098944,ML,Eastern Towhee,Craig Provost,5/20/2018
101313701,34.8742161,-83.8113862,ML,Eastern Towhee,Jim Ferrari,5/19/2018
101406781,37.5616806,-84.3973074,ML,Eastern Towhee,Clem Pearson,5/21/2018
101414341,32.5873796,-83.6558796,ML,Eastern Towhee,Nikhil Jain,5/8/2018
101504441,35.9931252,-84.328984,ML,Eastern Towhee,Roger Kroodsma,5/22/2018
101719161,38.7648194,-77.0704361,ML,Eastern Towhee,Ben Jesup,5/9/2018
101725081,38.7648194,-77.0704361,ML,Eastern Towhee,Ben Jesup,5/3/2018
101725231,38.7648194,-77.0704361,ML,Eastern Towhee,Ben Jesup,4/11/2018
101791221,39.5629231,-79.6803188,ML,Eastern Towhee,Wil Hershberger,5/24/2018
102032391,30.7514622,-90.2191901,ML,Eastern Towhee,William Matthews,5/26/2018
102039461,42.941555,-74.37942,ML,Eastern Towhee,Marianne Friers,5/26/2018
102161061,32.8415559,-83.6803722,ML,Eastern Towhee,Anne Armstrong,5/27/2018
102388601,43.0364935,-82.5757313,ML,Eastern Towhee,Andrew Simon,5/28/2018
102390141,42.4379956,-76.3979816,ML,Eastern Towhee,Jay McGowan,5/8/2018
102404051,43.7789477,-72.5832085,ML,Eastern Towhee,Sarah Carline,5/28/2018
102459571,44.0882478,-79.3320394,ML,Eastern Towhee,Steve Kinsley,5/28/2018
102609741,38.72271,-83.257938,ML,Eastern Towhee,Sue Riffe,5/5/2018
102664961,41.7614795,-74.8026359,ML,Eastern Towhee,Natasza Fontaine,5/27/2018
102824831,43.8512527,-73.1217867,ML,Eastern Towhee,Lewis Holmes,6/1/2018
102847881,42.4823751,-84.0565045,ML,Eastern Towhee,Bob Bethune,7/19/2017
102883291,41.6806368,-71.3021922,ML,Eastern Towhee,Luis Mendes,5/28/2018
102964881,41.022169,-77.725935,ML,Eastern Towhee,Glenn Seeholzer,5/26/2018
103102231,34.953811,-83.75531,ML,Eastern Towhee,David Simpson,5/26/2018
103160841,30.332377,-85.287034,ML,Eastern Towhee,David Simpson,6/1/2018
103162241,42.9656289,-78.6090731,ML,Eastern Towhee,Thomas Mudd,5/26/2018
103213851,39.046932,-95.24253,ML,Eastern Towhee,Kathy Carroll,6/4/2018
103228431,42.4025,-87.8324,ML,Eastern Towhee,Annette McClellan,6/4/2018
103384771,40.7688418,-80.0712481,ML,Eastern Towhee,Clark Teeman,6/3/2018
103492641,35.9991197,-86.4874361,ML,Eastern Towhee,Carole Swann,6/6/2018
103587211,35.9511223,-84.2392109,ML,Eastern Towhee,Colin Sumrall,6/7/2018
103693371,30.0130712,-81.4052582,ML,Eastern Towhee,Brett Moyer,6/8/2018
103696981,38.2175821,-79.1324719,ML,Eastern Towhee,Ira Lianez,6/8/2018
103754101,42.8596711,-71.5057182,ML,Eastern Towhee,Molly Jacobson,6/6/2018
103929701,43.8132248,-80.0040293,ML,Eastern Towhee,Dan J. MacNeal,6/10/2018
103967311,39.8853434,-76.7314837,ML,Eastern Towhee,Dean Newhouse,6/6/2018
104221341,42.2863742,-76.656052,ML,Eastern Towhee,Pooja Panwar,6/12/2018
104306871,44.733929,-90.889374,ML,Eastern Towhee,Garrett MacDonald,6/12/2018
104311081,44.148116,-80.117333,ML,Eastern Towhee,Dan J. MacNeal,6/13/2018
104371151,41.108233,-72.3808479,ML,Eastern Towhee,David Bohrer,6/13/2018
104495441,28.6721176,-80.8905879,ML,Eastern Towhee,Paul Marvin,6/15/2018
104527501,42.2774083,-76.6636598,ML,Eastern Towhee,Mercedes Alpizar,6/12/2018
104528621,42.276571,-76.643584,ML,Eastern Towhee,David Simpson,6/12/2018
104738121,42.5426153,-76.7982316,ML,Eastern Towhee,Gabriel Leite,6/16/2018
104882501,42.2774083,-76.6636598,ML,Eastern Towhee,Ana Paula Oxom,6/12/2018
104952031,41.4319095,-72.2873071,ML,Eastern Towhee,Hugh Whelan,6/19/2018
105014121,42.470331,-76.795456,ML,Eastern Towhee,Jerred Seveyka,6/16/2018
105018451,33.206003,-82.784761,ML,Eastern Towhee,Anne Armstrong,6/18/2018
105089731,41.0020711,-73.923043,ML,Eastern Towhee,Kriss Replogle,6/20/2018
105092291,34.1880618,-84.2227488,ML,Eastern Towhee,Richard Taylor,6/20/2018
105105161,35.5740524,-83.092947,ML,Eastern Towhee,Bob Bethune,4/24/2018
105156751,31.9181095,-81.0704756,ML,Eastern Towhee,Peter Schreck,6/21/2018
105239451,44.7828707,-93.1423473,ML,Eastern Towhee,Dan Tallman,6/22/2018
105275481,42.6372738,-70.8157039,ML,Eastern Towhee,Linda Ireland,6/21/2018
105339961,40.0587274,-82.2385293,ML,Eastern Towhee,Carl Winstead,6/23/2018
105414441,40.5657709,-91.6582918,ML,Eastern Towhee,Jay Gilliam,6/23/2018
105427881,36.1521921,-86.9284072,ML,Eastern Towhee,Brian Henderson,7/9/2013
105429341,44.3319531,-73.2515403,ML,Eastern Towhee,Sharon Glezen,6/22/2018
105449251,41.2924093,-74.0789038,ML,Eastern Towhee,Louis DeMarco,6/23/2018
105541051,28.6902253,-80.9484378,ML,Eastern Towhee,Paul Marvin,6/25/2018
105556151,46.3293509,-91.4048982,ML,Eastern Towhee,Brian McCaffery,6/25/2018
105647701,43.6350741,-79.9723363,ML,Eastern Towhee,Zachary Kahn,6/26/2018
105817091,43.3377737,-70.5497131,ML,Eastern Towhee,Mike McCarthy,6/27/2018
105853531,39.016926,-77.176537,ML,Eastern Towhee,Max Wilson,6/27/2018
105981641,37.35873,-90.02369,ML,Eastern Towhee,Michael S Taylor,6/30/2018
106005801,42.6499388,-82.521431,ML,Eastern Towhee,Hope Meyers,6/29/2018
106014641,32.8388,-83.6077,ML,Eastern Towhee,Anne Armstrong,6/30/2018
106061541,36.2178689,-84.0864372,ML,Eastern Towhee,Eric Bodker,6/28/2018
106071991,27.6135617,-81.9657058,ML,Eastern Towhee,Gary Leavens,6/30/2018
106186261,41.551807,-83.8502312,ML,Eastern Towhee,Paul Jacyk <U+0001F989>,7/1/2018
106238101,38.5893753,-86.6635285,ML,Eastern Towhee,Sean Verkamp,7/12/2017
106315031,36.1628236,-84.0032535,ML,Eastern Towhee,Daniel Estabrooks,7/2/2018
106323821,35.915313,-84.3998265,ML,Eastern Towhee,Roger Kroodsma,7/3/2018
106366241,32.379999,-88.2932522,ML,Eastern Towhee,Robert Dobbs,6/30/2018
106417621,37.35873,-90.02369,ML,Eastern Towhee,Michael S Taylor,7/4/2018
106523801,39.873681,-86.0505867,ML,Eastern Towhee,Douglass Gaking,7/5/2018
106612821,35.915313,-84.3998265,ML,Eastern Towhee,Roger Kroodsma,7/6/2018
106656201,44.3319531,-73.2515403,ML,Eastern Towhee,Alison  Wagner,7/6/2018
106665301,35.2215154,-75.6559824,ML,Eastern Towhee,Robert Bochenek,7/5/2018
